DYPT.BRANCH_NAM,DYPT.ACCEPT_DT,DYPT.ORDER_ID,DYPT.SN,DYPT.LAB_NAM_COMBINED,DYPT.MS
深圳,2021/04/03 09:00:26,2021040309002629656506371,377,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(59,99]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/11/07 12:44:38,2023110712443853472230466,378,"""咨询用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(1000,inf]"",""主套餐月租费(169,269]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2022/09/30 08:08:00,2022093008080026443775283,379,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(169,269]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2021/10/10 17:59:05,2021101017590534904439562,380,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(0,19]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/10/03 16:20:10,2021100316201074123129500,381,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(99,139]"",""上月超套语音费用(200,inf]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(100,200]"",""上月MOU在(30,60]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2023/09/27 05:41:43,2023092705414365643036587,382,"""咨询用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/01/16 18:31:43,2023011618314327490958851,383,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(100,inf]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2024/02/21 06:50:09,2024022106500950201242010,384,"""投诉用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(19,59]"",""上月超套语音费用(100,200]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(0,30]"",""上月MOU在(30,60]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2021/01/20 21:47:56,2021012021475600667914322,385,"""沉默反馈用户"",""黑名单用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(59,99]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/08/28 02:12:09,2021082802120953192733722,386,"""投诉用户"",""黑名单用户"",""低价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(59,99]"",""上月超套语音费用(60,100]"",""上月超套流量费用(100,inf]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/10/24 18:42:03,2024102418420307168203162,387,"""投诉用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(19,59]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(200,inf]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/12/28 09:44:34,2021122809443423352476148,388,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(169,269]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/05/14 15:28:56,2022051415285659361440186,389,"""沉默反馈用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(169,269]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2023/01/11 02:23:05,2023011102230525762425966,390,"""咨询用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(139,169]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/05/13 05:50:58,2023051305505846844376766,391,"""沉默反馈用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(139,169]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/06/30 17:25:21,2022063017252126914174256,392,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(139,169]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(100,inf]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2021/05/11 04:36:00,2021051104360028215584690,393,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(59,99]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/01/13 15:19:43,2021011315194306518052206,394,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(169,269]"",""上月超套语音费用(10,30]"",""上月超套流量费用(100,inf]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/09/17 21:34:17,2022091721341704660969309,395,"""咨询用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(269,inf]"",""上月超套语音费用(60,100]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2023/02/06 22:26:09,2023020622260920586668240,396,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(139,169]"",""上月超套语音费用(100,200]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2021/02/18 01:09:49,2021021801094966287618141,397,"""投诉用户"",""高风险用户"",""低价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(59,99]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2024/03/03 08:59:52,2024030308595216685014342,398,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(139,169]"",""上月超套语音费用(100,200]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2022/11/23 14:52:10,2022112314521043686338749,399,"""沉默反馈用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(0,19]"",""上月超套语音费用(60,100]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/12/18 04:18:32,2023121804183259850802026,400,"""沉默反馈用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(139,169]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2024/06/06 16:08:22,2024060616082272841200922,401,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(269,inf]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2023/01/18 17:18:48,2023011817184816049983983,402,"""咨询用户"",""黑名单用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(99,139]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/09/14 13:39:14,2024091413391474474836479,403,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(99,139]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2022/04/20 05:47:43,2022042005474377168199742,404,"""沉默反馈用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(19,59]"",""上月超套语音费用(100,200]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2022/12/04 20:18:10,2022120420181052623777607,405,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(19,59]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(200,inf]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/11/25 17:45:03,2024112517450366407144520,406,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(0,19]"",""上月超套语音费用(60,100]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/05/21 14:51:20,2024052114512040601093063,407,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(99,139]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2022/02/12 09:04:11,2022021209041139994119965,408,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(99,139]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2023/09/06 03:11:04,2023090603110446277029641,409,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(59,99]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
